Depth,Score
785,0.8220558762550354
785,0.7690735459327698
785,0.8201422095298767
785,0.8109056949615479
785,0.8412664532661438
785,0.7715243697166443
785,0.8344391584396362
785,0.7587816119194031
785,0.8170133233070374
785,0.8170133233070374
785,0.8360655903816223
785,0.8055738806724548
785,0.7865206599235535
785,0.7865206599235535
